RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_44,4.049187929400233e-10,1.0905264247185187e-07,0.9289911389350891,0.023770267143845558,6.303289380012666e-16,0.44884106516838074,1.5460532160060936e-11,7.050605691188809e-15,1.356829582022101e-08,5.02382802025636e-09,4.2474358252775346e-08,0.24237915873527527,3.645301330834627e-05,0.20287950336933136,0.043134529143571854,7.72870407672599e-05,7.43075943319127e-05,7.767411261738744e-06,2.025507274083793e-05,0.16490043699741364,0.9402868151664734,3.9621456885807066e-14,1.4945413795430795e-07,0.8523232340812683,0.7437719106674194,1.2029822755721398e-05,6.59564136640256e-09,0.00011065822764066979,4.931020480825055e-09,0.8669075965881348,4.4712461999552033e-07,0.223250612616539,0.44722670316696167,9.240778715141618e-13,0.0009185212547890842,0.01996207982301712,0.8187307715415955,1.544337280279251e-08,1.455865983324145e-11,0.0030115172266960144,5.254538124055408e-11,1.0642773121127824e-11,6.368705385284557e-08,0.7667659521102905,0.7700982093811035,4.060568983277335e-07,0.0034140748903155327,8.664699180371827e-07,0.9565210342407227,0.9993718266487122,0.835325300693512,4.249101402820088e-05,0.06498024612665176,3.873723926517414e-06,9.18679143069312e-05,1.0636741762937163e-06,6.065943836119914e-08,3.6817960790358484e-05,5.393338597059483e-06,0.004576179198920727,0.9976189732551575,2.5630122308939463e-06,1.4732601812283974e-05,2.425049938636903e-09,0.9991891980171204,9.07888897927478e-05,3.1348159268418385e-07,8.2962009484433e-10,0.004592836834490299,0.8363726139068604,2.875765286168043e-14,0.991642951965332,0.5826333165168762,0.9965439438819885,1.4838782647075277e-07,0.9843878746032715,0.000301586085697636,0.9963135123252869,0.007613618858158588,0.18555580079555511
Training_45,6.22960179535309e-13,2.1990040344199713e-10,0.9720137715339661,7.699411798967049e-05,2.890962636660447e-20,0.12193268537521362,4.2443313945893235e-13,7.601241904924569e-17,3.275286292181434e-11,1.3613872182349773e-11,8.771576520683055e-11,0.004441688768565655,1.3440595125757682e-07,0.0008257542503997684,0.991328775882721,5.033863885728351e-07,2.0041710513396538e-07,2.5040021611744123e-08,5.397477664814687e-08,0.9999867677688599,0.32732871174812317,1.3261030362566344e-17,5.172178796364335e-10,0.13935983180999756,6.545096402987838e-05,3.59641489922069e-08,1.003887164369166e-11,1.7642543070905958e-07,5.355423569886053e-12,5.4188971262192354e-05,2.985226649210304e-11,7.169154559960589e-05,0.007561913225799799,2.3445112297324465e-16,3.5044954529439565e-06,0.9999419450759888,0.8977691531181335,3.394986375360176e-11,2.96029680261177e-14,0.9998205304145813,1.5730296297304658e-14,2.4963312870280273e-14,9.12142670422833e-12,0.1929076910018921,0.7142584919929504,4.064766745415227e-09,8.995024109026417e-05,1.6979270767158994e-10,0.9998667240142822,0.9999096393585205,0.9985731840133667,2.632081752551585e-08,2.0944273273926228e-05,1.318580444831241e-08,3.2056382792688964e-07,3.923644076309074e-09,1.1724621273856428e-10,1.38068855903839e-07,8.794233785636152e-09,2.7940512154600583e-05,0.9944975972175598,5.309884976156809e-09,3.0783070315010264e-08,3.04706628852236e-12,0.9991963505744934,4.7518156520709454e-07,6.769199090150835e-10,1.8148558827632555e-12,0.9976139068603516,0.9630098938941956,4.603229089584628e-19,0.984210729598999,0.9999772310256958,0.998867392539978,1.5983112611195338e-09,0.9829568862915039,6.584042466784013e-07,0.9978534579277039,2.2220483515411615e-05,5.217628495302051e-05
Training_46,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_47,0.2727132737636566,0.5491626858711243,8.68870411068201e-05,0.051849301904439926,0.8676574230194092,0.00015175827138591558,0.7297725677490234,0.10429592430591583,0.5244626998901367,0.31143563985824585,0.3036081790924072,0.714220404624939,0.5171836018562317,0.009060366079211235,3.6302086336981176e-10,0.4286517798900604,0.3048292398452759,0.5491626858711243,0.5491626858711243,1.8423609859929968e-11,0.00017077391385100782,0.6091190576553345,0.5401454567909241,7.768157956888899e-07,0.0011895920615643263,0.4506451487541199,0.5431673526763916,0.00023674697149544954,0.5683390498161316,0.0010431534610688686,0.5491626858711243,6.892990622731077e-09,0.006389537826180458,0.39418911933898926,0.5491626858711243,4.546673096610804e-13,0.0026046119164675474,0.17944177985191345,0.3876658082008362,7.706130113367682e-13,0.4584726393222809,0.3508317768573761,0.37375912070274353,1.041048136585232e-07,5.117338787385961e-06,0.8529691696166992,0.5491626858711243,0.024901771917939186,3.008948851856985e-06,1.8980310414917767e-05,2.7701612452801783e-06,0.5491626858711243,4.068629433362503e-09,0.5491626858711243,0.5259373188018799,0.45885133743286133,0.4249788522720337,0.89725661277771,0.5491626858711243,0.41221970319747925,4.6885969595678034e-07,0.4320709705352783,0.7520456314086914,0.15053430199623108,3.097986223110638e-08,0.6078457236289978,0.19980154931545258,0.33648037910461426,3.632407525808179e-12,1.508717832621187e-05,0.3602287769317627,0.5972714424133301,1.9391086425457615e-06,8.071375305007678e-06,0.4513985812664032,0.00023021854576654732,0.5491626858711243,0.4574242830276489,0.013837562873959541,0.0001352607796434313
Training_48,0.06216605752706528,0.017494363710284233,0.00034854793921113014,0.7286940217018127,0.03154458478093147,3.815815944108181e-05,0.9998831748962402,0.9980167150497437,0.005384569987654686,0.18911422789096832,0.5193090438842773,0.10041829943656921,0.9736667275428772,0.6193866729736328,1.9648456472953768e-10,0.350832462310791,0.6981620192527771,0.4078311026096344,0.8626528382301331,1.9048479460437306e-10,0.01671670749783516,0.0968475267291069,0.00824369303882122,0.00021627827663905919,3.8459114875877276e-05,0.7749637961387634,0.03166612237691879,0.9259740114212036,0.938215970993042,1.1227075447095558e-05,0.11576874554157257,1.1433514135461564e-09,0.4057488441467285,0.08032489567995071,0.008839406073093414,2.63800957532416e-14,0.0005392955499701202,0.9545342326164246,0.1961105763912201,4.955881354167663e-14,0.3531729578971863,0.040373288094997406,0.25842204689979553,2.550423428004933e-09,1.1360527452097813e-07,0.9994969367980957,0.060021109879016876,0.9954302310943604,5.616858516077627e-07,0.0071457489393651485,3.046346108703801e-08,0.028401941061019897,2.2672863586592484e-09,0.052332546561956406,0.014078035019338131,0.01080654002726078,0.9890972375869751,0.9928238391876221,0.006119039375334978,0.7307385206222534,1.9153574726260558e-07,0.7701507210731506,0.1785888373851776,0.9175344109535217,3.6958547298127087e-06,0.9806380271911621,0.31316718459129333,0.5616533756256104,4.270804630085445e-13,3.938312875106931e-05,0.0002341648651054129,0.7130709290504456,2.666914224391803e-05,2.1274729533615755e-06,0.9973587393760681,1.662305112404283e-05,0.8512480854988098,0.5221002697944641,0.2093731313943863,4.140785677009262e-06
Training_49,2.2962741327544126e-14,8.085376118627252e-12,0.9731212854385376,2.8382669370330404e-06,2.5192239939183865e-21,0.026872985064983368,2.1701826059404745e-14,9.868492182426072e-18,1.1209145590884706e-12,5.078385628687343e-13,3.1798537327570875e-12,0.00011613088281592354,5.776702671766998e-09,3.046211350010708e-05,0.6165022253990173,1.795505966128985e-08,8.449318578129805e-09,9.229977337987805e-10,1.9895554093096735e-09,0.9999337196350098,0.009466391988098621,6.162081456225897e-19,1.7865360232849348e-11,0.0041562714613974094,0.019280647858977318,1.3256659103788593e-09,3.700404782938649e-13,6.37172803408248e-09,2.413914066464601e-13,0.011957897804677486,3.5713073123777583e-12,0.0030146969947963953,0.00023428723216056824,1.2041096950547625e-17,1.2272910510091606e-07,0.9996321201324463,0.8798529505729675,1.131323116784766e-12,1.0911899825421156e-15,0.9973641037940979,7.287883654274617e-16,1.0343245315073166e-15,4.238466402937263e-13,0.04652100056409836,0.025398174300789833,1.4837375772458472e-10,1.6528854303032858e-06,6.231814977247785e-12,0.9961548447608948,0.9998218417167664,0.9465318322181702,9.702035841385737e-10,0.02149919606745243,4.647705831306581e-10,1.1023310264590691e-08,1.297653789977815e-10,3.703513190567165e-12,5.08934316911791e-09,3.6031538863667834e-10,1.0459857548994478e-06,0.9873019456863403,2.111726488118748e-10,1.2104308666494035e-09,1.286318599379166e-13,0.9965254664421082,2.481276517585229e-08,2.4951783694771024e-11,6.689683935924215e-14,0.9609789252281189,0.5761918425559998,1.0205500427381808e-19,0.6710478067398071,0.9997013211250305,0.9971387386322021,1.0107776421408587e-10,0.48858165740966797,2.4546991994611744e-08,0.9966742992401123,8.229792456404539e-07,0.0008211858803406358
Training_50,9.110581733473566e-11,3.3849627101290025e-08,0.8387802839279175,0.0036182336043566465,1.4432492479614557e-16,0.14301808178424835,5.409412501267141e-12,2.2599656419538833e-15,6.439401012414692e-09,4.218280391654616e-09,8.02768695962186e-09,0.031222591176629066,8.510251063853502e-06,0.010418589226901531,0.002086441731080413,1.5310009985114448e-05,1.3643569218402263e-05,1.5124832088986295e-06,4.69441374661983e-06,0.9265009164810181,0.07157726585865021,6.140883835508218e-14,6.866028456897766e-08,0.23318342864513397,0.06944495439529419,2.5751005523488857e-06,1.4221965827232452e-09,0.0001384927745675668,3.3418643408111848e-09,0.02068442478775978,3.8880659758433467e-07,0.002641430590301752,0.029328834265470505,7.53215578016414e-13,7.155603816499934e-05,0.390591025352478,0.4081789553165436,3.592053099410464e-09,3.6157762981631203e-12,0.10039443522691727,6.396525670249176e-11,6.812661112326479e-12,6.863960066993968e-08,0.003357189241796732,0.002484692493453622,4.7687301218957145e-08,0.0006957388250157237,1.1288551604593522e-06,0.6054756045341492,0.999437153339386,0.7119061350822449,4.075617198395776e-06,0.0027198612224310637,1.8111372810381e-06,1.1700565664796159e-05,3.100185779203457e-07,1.0034522546220614e-08,7.400460162898526e-06,1.5332684597524349e-06,0.0016098262276500463,0.6411864161491394,5.206817377256812e-07,2.794002739392454e-06,8.592707656518428e-10,0.9994332194328308,8.33033409435302e-05,7.473516205891428e-08,1.802431814912353e-10,0.010643845424056053,0.23180578649044037,6.814729885268062e-15,0.8378135561943054,0.9673478007316589,0.9940750598907471,1.7405628938149675e-08,0.9704091548919678,5.099539703223854e-05,0.9923055768013,0.001496224431321025,0.00856177881360054
Training_51,1.2337553201291485e-10,1.3196850723318221e-08,0.6424248218536377,0.0004278389969840646,3.3840774128756094e-16,0.9998902082443237,3.5970237899363156e-09,1.1391659100398743e-12,2.2828472445723946e-09,1.0457658072837717e-09,1.1133356458969956e-08,0.0042869155295193195,0.00014278759772423655,0.00032770048710517585,0.9993020296096802,2.880435374663648e-07,1.6884532669791952e-05,4.7550071258228854e-07,1.320188061981753e-06,0.9998650550842285,0.00611201673746109,3.6759993242733643e-14,1.066495958212954e-08,0.008337678387761116,0.9994741082191467,1.713223696242494e-06,1.8898487219587423e-09,1.3275815717861406e-06,3.309607032875306e-10,0.9871975779533386,7.971507010040568e-09,0.9835216999053955,0.0042913262732326984,3.077882729501241e-13,3.36061884809169e-06,0.9962794184684753,0.17112575471401215,2.399886156467801e-08,1.2075355472485061e-11,0.9916719794273376,1.3366914346224501e-11,8.204122277366555e-12,2.0852430893114615e-09,0.9634077548980713,0.9511229991912842,1.0118945283466019e-05,0.00019043311476707458,5.551735515751943e-09,0.9991297125816345,0.9991948008537292,0.990053117275238,2.1971580110857758e-07,0.9993402361869812,2.55027458706536e-07,2.1297748844517628e-06,8.416767371954847e-08,2.0183263416129194e-07,1.364878016829607e-06,9.409428258777552e-08,0.003926697187125683,0.9993971586227417,9.546288310957607e-07,3.4183424304501386e-06,3.807890891494026e-09,0.997143566608429,3.3620483463892015e-06,4.126645691826525e-08,6.854821155144464e-10,0.9964715242385864,0.007129528094083071,4.993947861850218e-15,0.4676901698112488,0.9999960660934448,0.9598397612571716,8.697072189534083e-06,0.9874189496040344,6.565722742379876e-06,0.978417158126831,0.0006484678015112877,0.9924742579460144
Training_52,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_53,2.784118535714697e-08,2.8499789550551213e-06,0.2409006506204605,0.03384273126721382,4.361395684708558e-14,0.9998985528945923,4.875315082197851e-11,5.747738575237818e-14,4.84475094708614e-07,2.9244395705063653e-07,6.379854085025727e-07,0.041309062391519547,0.00011755723971873522,0.014098129235208035,0.8837469220161438,1.5078864635142963e-05,0.00030850860639475286,9.636342838348355e-06,4.8174624680541456e-05,0.006828015204519033,0.01660335808992386,3.609892940126258e-11,1.0702392501116265e-06,0.04731731489300728,0.9999767541885376,6.983766797930002e-05,2.0155526669896062e-07,0.7027868628501892,3.5772363844444044e-06,0.9998466968536377,0.00045407822472043335,0.9983903169631958,0.23557856678962708,3.79242831582971e-10,0.0005397851928137243,0.000527642376255244,0.5003694891929626,1.0889239376865589e-07,8.688806896195445e-10,0.0002219424641225487,3.494265143899611e-08,8.095893400117404e-10,2.1946245396975428e-05,0.991028904914856,0.9983701109886169,9.447514344174124e-07,0.0008226739591918886,0.020528489723801613,0.9853063821792603,0.9952585101127625,0.9934808015823364,0.0005748330149799585,0.9992793202400208,4.3595377064775676e-05,0.00012377261009532958,7.643649951205589e-06,2.257126681115551e-07,0.0007130671292543411,7.866350642871112e-05,0.009815316647291183,0.9992614388465881,7.385330263787182e-06,0.00042747348197735846,3.3281455813494176e-08,0.9954915642738342,0.0009791608899831772,1.2928154319524765e-05,1.8925188527418868e-08,0.01378132589161396,0.13415242731571198,1.674946097617036e-12,0.8626929521560669,0.9957979321479797,0.9055365324020386,1.5828721871002926e-06,0.9978466033935547,0.0006139258039183915,0.9844879508018494,0.005666328128427267,0.9997180104255676
Training_54,0.2717248201370239,0.5491626858711243,8.738742326386273e-05,0.05208665505051613,0.8681870102882385,0.00015254694153554738,0.7238720059394836,0.10188600420951843,0.5237436294555664,0.31033948063850403,0.30252745747566223,0.7140297293663025,0.515477180480957,0.009188704192638397,3.62643692852771e-10,0.4273717701435089,0.30342796444892883,0.5491626858711243,0.5491626858711243,1.8374935253917535e-11,0.00017286701768171042,0.61050945520401,0.5389081835746765,7.820160021765332e-07,0.001194895594380796,0.45267927646636963,0.5423126220703125,0.00024121507885865867,0.5689719915390015,0.0010430858237668872,0.5491626858711243,6.958616793895089e-09,0.006427761632949114,0.3956563472747803,0.5491626858711243,4.5368580853938356e-13,0.002612605458125472,0.17925821244716644,0.38815736770629883,7.671446485869871e-13,0.46118685603141785,0.34987348318099976,0.3728071451187134,1.0413718598556443e-07,5.1121783144481014e-06,0.8524281978607178,0.5491626858711243,0.0254594087600708,3.0063040412642295e-06,1.8974338672705926e-05,2.7776372917287517e-06,0.5491626858711243,4.107248319229484e-09,0.5491626858711243,0.5283864736557007,0.4575197994709015,0.4242168068885803,0.8975467085838318,0.5491626858711243,0.41311323642730713,4.667521409373876e-07,0.4304470419883728,0.7510080337524414,0.14995090663433075,3.120855041061077e-08,0.6078517436981201,0.20110900700092316,0.3354004919528961,3.63353683079104e-12,1.516617339802906e-05,0.3605215847492218,0.5965302586555481,1.936004309754935e-06,8.075225196080282e-06,0.4511481523513794,0.00022973440354689956,0.5491626858711243,0.45713183283805847,0.013851983472704887,0.00013989808212500066
Training_55,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_56,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_57,0.6179209351539612,0.0028844086918979883,1.8991832106962647e-08,2.1455913156387396e-05,0.8855013847351074,1.0135049421933218e-07,0.9999891519546509,0.9998793601989746,0.02279970422387123,0.5491626858711243,0.05643421411514282,0.1469520628452301,0.0017800758359953761,2.3170170493358455e-07,3.831845864915584e-13,0.3111824691295624,0.0004973395843990147,0.00022641515533905476,0.030064823105931282,2.054263267196703e-15,2.0236636810722075e-09,0.6671403646469116,0.023911595344543457,1.690323055136833e-11,1.9449821309081017e-07,0.0012749594170600176,0.005879187490791082,1.468779657898267e-07,0.16351471841335297,2.126988363215787e-08,0.024053575471043587,9.020223261900495e-14,1.3398745579706883e-07,0.735980212688446,6.332484190352261e-05,1.3124246949293962e-17,2.1021406837462564e-07,0.9765798449516296,0.2063673436641693,5.582378579813347e-17,0.19679604470729828,0.7355315685272217,0.11453553289175034,1.9147492836060764e-13,3.992831412724662e-11,0.9966195821762085,0.45026740431785583,1.8086266209138557e-05,5.457681528930891e-10,1.0258206506463807e-09,1.239680146730704e-11,0.0006700065569020808,2.0150664448680133e-13,7.644746074220166e-05,1.555881681269966e-05,0.005340461153537035,0.9862439036369324,0.059460077434778214,0.0005366834229789674,7.877144525991753e-05,5.003759906418992e-11,0.0050219218246638775,0.09831532835960388,0.19147692620754242,4.950288226210353e-14,0.0015774327330291271,7.696402462897822e-05,0.11003846675157547,5.1224049478685346e-17,4.1684202756187005e-09,0.5165914297103882,0.0004055009048897773,1.6699827298793934e-08,3.5287614497114816e-10,0.9857324957847595,6.4593286275282935e-09,0.0395285040140152,0.0003737628285307437,7.05579441273585e-06,2.666640419590749e-08
Training_58,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_59,0.2703295052051544,0.5491626858711243,8.822725067147985e-05,0.05256098508834839,0.8689356446266174,0.00015388311294373125,0.715154230594635,0.09848453849554062,0.5224877595901489,0.30881014466285706,0.3010198175907135,0.7133051753044128,0.5130794644355774,0.009384208358824253,3.6328753894032673e-10,0.42555883526802063,0.30147162079811096,0.5491626858711243,0.5491626858711243,1.8344502999978474e-11,0.00017624565225560218,0.6126040816307068,0.5371356010437012,7.9082366255534e-07,0.0012047579512000084,0.4556368589401245,0.5411079525947571,0.0002483719144947827,0.5702234506607056,0.0010446198284626007,0.5491626858711243,7.070990015733969e-09,0.006493408232927322,0.3978983163833618,0.5491626858711243,4.531548205254088e-13,0.0026270896196365356,0.17921529710292816,0.38913536071777344,7.637065350778183e-13,0.4670809209346771,0.3485046625137329,0.37145161628723145,1.0436446018502465e-07,5.109107860334916e-06,0.8517845869064331,0.5491626858711243,0.02633989043533802,3.0074568257987266e-06,1.900896677398123e-05,2.7917335501115303e-06,0.5491626858711243,4.175391143945717e-09,0.5491626858711243,0.5320014357566833,0.45564091205596924,0.42347782850265503,0.8980165719985962,0.5491626858711243,0.4143993556499481,4.646585409773252e-07,0.42817509174346924,0.7497620582580566,0.14915111660957336,3.158744732445484e-08,0.608160674571991,0.2030283808708191,0.33387619256973267,3.641466902321033e-12,1.5299616279662587e-05,0.36116060614585876,0.5954523086547852,1.9367391814739676e-06,8.093713404377922e-06,0.4510977268218994,0.00022943143267184496,0.5491626858711243,0.4568701386451721,0.01390564814209938,0.00014720293984282762
