RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_47,0.44945764541625977,0.44256681203842163,0.10136140882968903,0.48582005500793457,0.49962738156318665,0.13871519267559052,0.2689635157585144,0.22203902900218964,0.4810595214366913,0.49962738156318665,0.43463218212127686,0.4126536250114441,0.295853853225708,0.49962738156318665,0.1102425754070282,0.4456445574760437,0.3745037913322449,0.4796444773674011,0.47935208678245544,0.09711096435785294,0.35690268874168396,0.4182891547679901,0.4857034683227539,0.022522391751408577,0.07640977203845978,0.5014623999595642,0.47795769572257996,0.23123152554035187,0.4785034656524658,0.05897890776395798,0.32966354489326477,0.11181071400642395,0.14267538487911224,0.457609087228775,0.40130627155303955,0.05324810370802879,0.05580410733819008,0.37368279695510864,0.37558513879776,0.11046265065670013,0.4600510597229004,0.49962738156318665,0.45107463002204895,0.08671790361404419,0.11784274131059647,0.22572211921215057,0.4720015525817871,0.25832855701446533,0.17063234746456146,0.2828987240791321,0.1344226598739624,0.5002365708351135,0.05078753083944321,0.49508124589920044,0.4333951771259308,0.3943486511707306,0.3176342844963074,0.46418261528015137,0.3549846410751343,0.22207482159137726,0.08847583830356598,0.34842556715011597,0.32881495356559753,0.2916635274887085,0.15418316423892975,0.49962738156318665,0.33371827006340027,0.3828650414943695,0.06298889964818954,0.03328453376889229,0.26044291257858276,0.30803725123405457,0.1252456158399582,0.20284637808799744,0.228621706366539,0.1488073766231537,0.49949315190315247,0.1761646866798401,0.31985512375831604,0.20227792859077454
Training_48,0.35989707708358765,0.3785110116004944,0.16718226671218872,0.3241768777370453,0.28792914748191833,0.269702672958374,0.4471215307712555,0.38007238507270813,0.3132624328136444,0.23538511991500854,0.3925507962703705,0.48632577061653137,0.4316549003124237,0.23329788446426392,0.21103352308273315,0.14528876543045044,0.486510694026947,0.3073921501636505,0.3144588768482208,0.16662625968456268,0.44515255093574524,0.31016674637794495,0.2856448292732239,0.038535237312316895,0.15048719942569733,0.23709218204021454,0.330184668302536,0.33044150471687317,0.17820031940937042,0.11122805625200272,0.4208647906780243,0.2051657885313034,0.20377498865127563,0.16315945982933044,0.37752726674079895,0.09239605814218521,0.08730519562959671,0.4903486371040344,0.47917434573173523,0.17959555983543396,0.26924505829811096,0.20402264595031738,0.2834283411502838,0.15924140810966492,0.20593126118183136,0.3811904489994049,0.37658989429473877,0.366904616355896,0.2860587537288666,0.3855583071708679,0.2032533437013626,0.22552374005317688,0.09620662033557892,0.2804088294506073,0.3891265392303467,0.4288742244243622,0.4814871549606323,0.2791484296321869,0.42703670263290405,0.32839903235435486,0.16729967296123505,0.48524370789527893,0.4294295310974121,0.4480193555355072,0.2224758118391037,0.21125559508800507,0.43245208263397217,0.48364901542663574,0.10070422291755676,0.054815154522657394,0.3527122735977173,0.40929409861564636,0.2526039481163025,0.2893361449241638,0.3895616829395294,0.2454037219285965,0.19310367107391357,0.2545624077320099,0.41398534178733826,0.34285932779312134
Training_49,0.04119249805808067,0.05539007484912872,0.49712073802948,0.0433679036796093,0.029793929308652878,0.4698273837566376,0.12446608394384384,0.21522116661071777,0.04089974984526634,0.024040209129452705,0.04477585479617119,0.08224113285541534,0.11441980302333832,0.025045964866876602,0.4985824525356293,0.012416942045092583,0.060340169817209244,0.038903336971998215,0.036609623581171036,0.49962738156318665,0.08625122159719467,0.03600100055336952,0.03274281695485115,0.49962738156318665,0.4863273501396179,0.027111850678920746,0.04412170127034187,0.17680050432682037,0.015575491823256016,0.4896380305290222,0.07967612892389297,0.4456605613231659,0.4033997356891632,0.014258491806685925,0.04774109646677971,0.49962738156318665,0.49962738156318665,0.05894158035516739,0.08297702670097351,0.49962738156318665,0.030361367389559746,0.02205173671245575,0.032586049288511276,0.49962738156318665,0.4416182339191437,0.20546217262744904,0.051343731582164764,0.12685535848140717,0.40517663955688477,0.22477252781391144,0.4457143545150757,0.02355220541357994,0.49962738156318665,0.03481581434607506,0.0552113875746727,0.05514296516776085,0.08979347348213196,0.030011530965566635,0.0668572336435318,0.28505751490592957,0.49937957525253296,0.0835193395614624,0.1491817981004715,0.09499630331993103,0.4600849747657776,0.01880139671266079,0.08518341183662415,0.06975656747817993,0.49962738156318665,0.49962738156318665,0.2136070728302002,0.15887682139873505,0.49962738156318665,0.2636292576789856,0.20155765116214752,0.43023768067359924,0.020307572558522224,0.4995599687099457,0.16816312074661255,0.34215372800827026
Training_50,0.07037676870822906,0.09781859070062637,0.49962738156318665,0.07694680988788605,0.05196860805153847,0.4892294406890869,0.18786783516407013,0.3026929795742035,0.07249912619590759,0.04090932756662369,0.07676292955875397,0.14638003706932068,0.19256433844566345,0.04373464360833168,0.49962738156318665,0.018102336674928665,0.09994720667600632,0.06861145794391632,0.06424371898174286,0.49962738156318665,0.151219442486763,0.06476141512393951,0.05806703865528107,0.49962738156318665,0.49962738156318665,0.04731762409210205,0.07794271409511566,0.28530365228652954,0.022918198257684708,0.49962738156318665,0.14179787039756775,0.47404295206069946,0.49391430616378784,0.022219987586140633,0.08573820441961288,0.49962738156318665,0.49962738156318665,0.09445973485708237,0.1465364247560501,0.49962738156318665,0.05376042053103447,0.038279637694358826,0.057477917522192,0.49962738156318665,0.477727472782135,0.2989090383052826,0.09137550741434097,0.21176166832447052,0.4645023047924042,0.35684868693351746,0.4883420467376709,0.04129628837108612,0.49962738156318665,0.06168152019381523,0.09776217490434647,0.09628921002149582,0.14753912389278412,0.05288312956690788,0.11884908378124237,0.42065417766571045,0.49962738156318665,0.14529909193515778,0.25123560428619385,0.1553310751914978,0.49962738156318665,0.027787821367383003,0.1512388437986374,0.12209942936897278,0.49962738156318665,0.49962738156318665,0.34201693534851074,0.26550087332725525,0.49962738156318665,0.4064607620239258,0.29339826107025146,0.45659056305885315,0.03550346568226814,0.49962738156318665,0.27894461154937744,0.36258038878440857
Training_51,0.04996809735894203,0.053499527275562286,0.4874006509780884,0.043364718556404114,0.0357431136071682,0.4836277365684509,0.1573578119277954,0.24168868362903595,0.04276495426893234,0.02923077903687954,0.053599242120981216,0.07492652535438538,0.12218539416790009,0.02924133464694023,0.49962738156318665,0.01590503193438053,0.0741267278790474,0.04269455373287201,0.04194304347038269,0.49962738156318665,0.08143334090709686,0.0365566648542881,0.03862716630101204,0.34748491644859314,0.4643154442310333,0.029093565419316292,0.04454833269119263,0.160849928855896,0.019789649173617363,0.44949081540107727,0.07258553802967072,0.44112521409988403,0.3827211558818817,0.01774774119257927,0.05209265649318695,0.49406325817108154,0.4842264950275421,0.07891370356082916,0.07927171140909195,0.49962738156318665,0.033334679901599884,0.025213221088051796,0.035971321165561676,0.4862437844276428,0.44798171520233154,0.22244156897068024,0.05186157301068306,0.1194421574473381,0.38410404324531555,0.2070581018924713,0.4611496329307556,0.02718724124133587,0.490696519613266,0.036846183240413666,0.057074014097452164,0.06429975479841232,0.1080794408917427,0.03270556032657623,0.060879651457071304,0.26856109499931335,0.49534371495246887,0.08851677924394608,0.13287347555160522,0.11032633483409882,0.428032785654068,0.02403728850185871,0.08405746519565582,0.07339748740196228,0.49962738156318665,0.4198402464389801,0.19303593039512634,0.14116260409355164,0.49962738156318665,0.24125316739082336,0.22277651727199554,0.4447614252567291,0.022169455885887146,0.49962738156318665,0.15230625867843628,0.33764299750328064
Training_52,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_53,0.08877557516098022,0.10514319688081741,0.49962738156318665,0.08458292484283447,0.06716897338628769,0.49834951758384705,0.21080142259597778,0.3138856887817383,0.07966815680265427,0.05522307753562927,0.09501709043979645,0.14974045753479004,0.2038661241531372,0.056187815964221954,0.49962738156318665,0.030496640130877495,0.12366599589586258,0.07843825221061707,0.07889647781848907,0.49962738156318665,0.15564683079719543,0.07144045829772949,0.07006565481424332,0.33143842220306396,0.4938812255859375,0.056781310588121414,0.08588138222694397,0.29516392946243286,0.037456270307302475,0.4705883264541626,0.14378631114959717,0.4702569842338562,0.49962738156318665,0.03504130616784096,0.09650381654500961,0.49962738156318665,0.4949183166027069,0.12387252599000931,0.14994008839130402,0.49962738156318665,0.06364603340625763,0.04799777641892433,0.06736405193805695,0.49962738156318665,0.4674857258796692,0.3057311475276947,0.09897109866142273,0.22110651433467865,0.4861568808555603,0.35879001021385193,0.4880797863006592,0.05214852839708328,0.49962738156318665,0.06951726973056793,0.10383567214012146,0.1121937483549118,0.16969923675060272,0.06471235305070877,0.12280682474374771,0.43276724219322205,0.49962738156318665,0.15448550879955292,0.2542244791984558,0.1784517765045166,0.49962738156318665,0.04464399442076683,0.1587454080581665,0.13112589716911316,0.49962738156318665,0.40498894453048706,0.3408178985118866,0.26459962129592896,0.49962738156318665,0.40563052892684937,0.29950594902038574,0.4791659116744995,0.04401075467467308,0.49962738156318665,0.27787330746650696,0.3932175636291504
Training_54,0.4496190845966339,0.4427228569984436,0.10141792893409729,0.4859332740306854,0.49962738156318665,0.1388244479894638,0.2691386640071869,0.2221568077802658,0.48120296001434326,0.49962738156318665,0.43479040265083313,0.4127918481826782,0.2959804832935333,0.49962738156318665,0.11031631380319595,0.44541382789611816,0.3746546804904938,0.4797917604446411,0.47950389981269836,0.09716455638408661,0.35704225301742554,0.41844791173934937,0.4858360290527344,0.022537654265761375,0.07648476213216782,0.5014768838882446,0.47808098793029785,0.2313428372144699,0.47827985882759094,0.05903787910938263,0.32979580760002136,0.11191622167825699,0.14275124669075012,0.4573800563812256,0.40145784616470337,0.05327894166111946,0.05583634600043297,0.373854398727417,0.3757320046424866,0.11052277684211731,0.46019160747528076,0.49962738156318665,0.45121458172798157,0.08677338063716888,0.11791575700044632,0.2258283644914627,0.47211775183677673,0.25844860076904297,0.1707201600074768,0.28302451968193054,0.134494811296463,0.5002423524856567,0.05083440989255905,0.49518007040023804,0.4335501194000244,0.3945024609565735,0.317766398191452,0.4643269181251526,0.35512158274650574,0.2221820056438446,0.08852583914995193,0.3485635817050934,0.3289527893066406,0.29178914427757263,0.15426412224769592,0.49962738156318665,0.33385127782821655,0.383012980222702,0.06302500516176224,0.03330424800515175,0.26056355237960815,0.3081694543361664,0.125345841050148,0.20294739305973053,0.22877968847751617,0.14888587594032288,0.4993463456630707,0.17625467479228973,0.3199910521507263,0.20240704715251923
Training_55,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_56,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_57,0.3771516978740692,0.3918410539627075,0.1898432970046997,0.3458065986633301,0.30367371439933777,0.29616785049438477,0.48113566637039185,0.43347954750061035,0.3345983326435089,0.24839302897453308,0.41022467613220215,0.4912748336791992,0.4784844219684601,0.2494209110736847,0.2355923056602478,0.1509547084569931,0.4977548122406006,0.3253207206726074,0.3325932025909424,0.1933612823486328,0.46662580966949463,0.3311503827571869,0.3048347234725952,0.043873753398656845,0.16678191721439362,0.253377765417099,0.348619669675827,0.37415650486946106,0.18575862050056458,0.12388346344232559,0.4557287395000458,0.22584228217601776,0.24081821739673615,0.16938412189483643,0.39525938034057617,0.10306905210018158,0.09962566941976547,0.49729305505752563,0.49100416898727417,0.20764444768428802,0.2865770161151886,0.21560585498809814,0.30076467990875244,0.17628732323646545,0.22664034366607666,0.4341889023780823,0.39886119961738586,0.41074204444885254,0.3257800042629242,0.4291056990623474,0.2361087054014206,0.24144862592220306,0.10763642936944962,0.3003110885620117,0.4064110517501831,0.4421376585960388,0.49962738156318665,0.29314687848091125,0.43768003582954407,0.37245091795921326,0.18567974865436554,0.49962738156318665,0.463993638753891,0.4953535199165344,0.25557857751846313,0.22273163497447968,0.46684104204177856,0.4899712800979614,0.11628155410289764,0.06196080893278122,0.3935306668281555,0.4432658553123474,0.2783784866333008,0.33271974325180054,0.44383639097213745,0.27906662225723267,0.20445434749126434,0.2945050299167633,0.45179617404937744,0.3626099228858948
Training_58,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_59,0.44985392689704895,0.44294893741607666,0.10150057077407837,0.48609650135040283,0.49962738156318665,0.13898125290870667,0.2693879306316376,0.22232688963413239,0.481411337852478,0.49962738156318665,0.4350205659866333,0.4129936397075653,0.2961653769016266,0.49962738156318665,0.1104220300912857,0.4450798034667969,0.37487414479255676,0.4800058901309967,0.47972479462623596,0.09724284708499908,0.357246071100235,0.41867831349372864,0.4860292375087738,0.022559847682714462,0.07659345120191574,0.501498818397522,0.47825801372528076,0.23150557279586792,0.477956622838974,0.059123363345861435,0.3299880623817444,0.11206915974617004,0.14286214113235474,0.45705148577690125,0.4016779959201813,0.05332395061850548,0.05588340014219284,0.3741089701652527,0.37594667077064514,0.11061052232980728,0.4603955149650574,0.49962738156318665,0.4514179229736328,0.0868542343378067,0.11802241206169128,0.22598350048065186,0.47228431701660156,0.25862395763397217,0.17084847390651703,0.2832084000110626,0.13460028171539307,0.5002516508102417,0.05090223252773285,0.495322585105896,0.4337751567363739,0.3947262167930603,0.31795942783355713,0.4645248353481293,0.3553207814693451,0.2223387062549591,0.08859893679618835,0.3487650156021118,0.3291541337966919,0.29197248816490173,0.1543823629617691,0.49962738156318665,0.3340446949005127,0.38322925567626953,0.06307771056890488,0.03333298861980438,0.26073986291885376,0.3083626329898834,0.12548977136611938,0.2030949592590332,0.2290046513080597,0.14900058507919312,0.49913686513900757,0.17638623714447021,0.3201894760131836,0.20259535312652588
Training_60,0.44944071769714355,0.44255122542381287,0.10135523974895477,0.4858093559741974,0.49962738156318665,0.13870546221733093,0.268949419260025,0.2220277488231659,0.481044739484787,0.49962738156318665,0.4346156120300293,0.4126385748386383,0.29584014415740967,0.49962738156318665,0.11023609340190887,0.4456675052642822,0.3744880259037018,0.47962912917137146,0.47933611273765564,0.09710513055324554,0.3568875193595886,0.418273001909256,0.485689252614975,0.022520791739225388,0.07640231400728226,0.5014601945877075,0.47794654965400696,0.23121929168701172,0.478525310754776,0.0589730367064476,0.32964980602264404,0.11180023849010468,0.14266708493232727,0.45762962102890015,0.4012906849384308,0.05324478819966316,0.05580063536763191,0.37366628646850586,0.37556904554367065,0.110456183552742,0.46003663539886475,0.49962738156318665,0.4510602355003357,0.08671203255653381,0.11783476918935776,0.22571063041687012,0.47199028730392456,0.25831541419029236,0.17062273621559143,0.28288495540618896,0.13441476225852966,0.5002353191375732,0.0507829412817955,0.4950718879699707,0.43337932229042053,0.39433255791664124,0.3176198899745941,0.4641682803630829,0.3549703359603882,0.2220630794763565,0.08847039937973022,0.34841060638427734,0.3287999629974365,0.2916499376296997,0.1541743129491806,0.49962738156318665,0.33370441198349,0.3828487992286682,0.06298500299453735,0.03328241780400276,0.26042965054512024,0.30802279710769653,0.1252366602420807,0.20283539593219757,0.22860895097255707,0.14879880845546722,0.4995054006576538,0.17615488171577454,0.31984037160873413,0.20226417481899261
Training_61,0.0315699502825737,0.038042597472667694,0.44399458169937134,0.03004710003733635,0.02302442491054535,0.42640191316604614,0.09329812228679657,0.15335150063037872,0.0289042629301548,0.018675360828638077,0.03411341458559036,0.053682584315538406,0.08159404993057251,0.01902715116739273,0.46728235483169556,0.01004737801849842,0.04573158174753189,0.027882222086191177,0.02711169421672821,0.4974423944950104,0.058052025735378265,0.024865426123142242,0.024452323094010353,0.49962738156318665,0.45493823289871216,0.019387274980545044,0.030746953561902046,0.11697971820831299,0.012821636162698269,0.44128894805908203,0.053017012774944305,0.39969757199287415,0.28700971603393555,0.011476248502731323,0.03373350948095322,0.49962738156318665,0.49962738156318665,0.045853015035390854,0.05664760619401932,0.4845336377620697,0.021955998614430428,0.01658911630511284,0.023537585511803627,0.4660850465297699,0.38958585262298584,0.14327554404735565,0.03562025725841522,0.0837392657995224,0.2984716594219208,0.14815174043178558,0.34077540040016174,0.017708566039800644,0.49962738156318665,0.024721987545490265,0.03816027194261551,0.040711674839258194,0.06669273227453232,0.021989908069372177,0.04468509182333946,0.19642844796180725,0.45663341879844666,0.06006868928670883,0.09547826647758484,0.07072313874959946,0.3371272385120392,0.015514387749135494,0.05977508798241615,0.04967774450778961,0.49962738156318665,0.49962738156318665,0.13946737349033356,0.10089966654777527,0.4859665036201477,0.17837116122245789,0.14117352664470673,0.3513592779636383,0.014911217615008354,0.45112165808677673,0.1083378791809082,0.24608474969863892
Training_62,0.45065438747406006,0.4437193274497986,0.10178255289793015,0.4866524338722229,0.49962738156318665,0.13951674103736877,0.2702385187149048,0.22296640276908875,0.4821213185787201,0.49962738156318665,0.435819536447525,0.4136815369129181,0.2967957854270935,0.49962738156318665,0.11078297346830368,0.443942129611969,0.37562233209609985,0.48073551058769226,0.4804551303386688,0.09751001000404358,0.3579409122467041,0.419463574886322,0.48668771982192993,0.022635655477643013,0.07696487009525299,0.5015735030174255,0.47886112332344055,0.23206067085266113,0.4768555462360382,0.05941551923751831,0.33064353466033936,0.11259164661169052,0.14324051141738892,0.4559323489665985,0.40242844820022583,0.053477607667446136,0.05604397878050804,0.37497690320014954,0.37667837738990784,0.11090989410877228,0.4610905647277832,0.49962738156318665,0.45211076736450195,0.08713021874427795,0.11838651448488235,0.226512610912323,0.47285157442092896,0.259222149848938,0.17128637433052063,0.28383538126945496,0.13496023416519165,0.5002833604812622,0.051133934408426285,0.49580803513526917,0.4345420300960541,0.39548900723457336,0.3186175525188446,0.46516814827919006,0.3559999167919159,0.2228730022907257,0.08884838968515396,0.34945178031921387,0.3298405110836029,0.2925976812839508,0.15478593111038208,0.49962738156318665,0.33470427989959717,0.3839663863182068,0.06325757503509521,0.03343125060200691,0.26134124398231506,0.3090212643146515,0.12598112225532532,0.20359821617603302,0.2297724038362503,0.1493920087814331,0.49842318892478943,0.1768350750207901,0.32086610794067383,0.20323783159255981
Training_63,0.11353742331266403,0.13258834183216095,0.49962738156318665,0.10712248831987381,0.08757351338863373,0.49962738156318665,0.238406240940094,0.34670838713645935,0.10263928025960922,0.07155154645442963,0.12128812819719315,0.1883186250925064,0.2522400915622711,0.07258414477109909,0.49962738156318665,0.040760383009910583,0.15423010289669037,0.10063518583774567,0.10120885819196701,0.49962738156318665,0.19458605349063873,0.09191757440567017,0.09012497961521149,0.27982065081596375,0.4851412773132324,0.07333733886480331,0.10840540379285812,0.35553500056266785,0.049941666424274445,0.4595739543437958,0.1800064742565155,0.4746307134628296,0.49962738156318665,0.046760812401771545,0.12321160733699799,0.4481532573699951,0.464269757270813,0.15447866916656494,0.18626700341701508,0.49962738156318665,0.08202959597110748,0.0624663271009922,0.08686823397874832,0.49962738156318665,0.4737392067909241,0.34307509660720825,0.12523674964904785,0.27115902304649353,0.49417978525161743,0.42614197731018066,0.49962738156318665,0.068459652364254,0.47561725974082947,0.08984726667404175,0.1321331113576889,0.14255864918231964,0.2111547738313675,0.0833764523267746,0.15469706058502197,0.4676479995250702,0.49962738156318665,0.19121114909648895,0.31148266792297363,0.21857573091983795,0.49962738156318665,0.05787823721766472,0.19679298996925354,0.1634984016418457,0.4873565435409546,0.34840816259384155,0.4059029817581177,0.3242660462856293,0.49962738156318665,0.4616069793701172,0.33677688241004944,0.49358952045440674,0.05775608867406845,0.49962738156318665,0.3392118215560913,0.41021206974983215
Training_64,0.29861125349998474,0.31697091460227966,0.1945216953754425,0.2707698941230774,0.2371436059474945,0.3064655661582947,0.4731919765472412,0.4178363084793091,0.2608003318309784,0.19604291021823883,0.32787376642227173,0.4264892637729645,0.46278440952301025,0.1969401091337204,0.2424507588148117,0.11839412152767181,0.4242071807384491,0.2557501792907715,0.25932246446609497,0.1929488480091095,0.41891205310821533,0.25498566031455994,0.23730337619781494,0.04826333001255989,0.1753438264131546,0.19905103743076324,0.27444806694984436,0.36292627453804016,0.14625586569309235,0.13059623539447784,0.41819602251052856,0.23649653792381287,0.23993265628814697,0.13391005992889404,0.3165460228919983,0.10778844356536865,0.1029948890209198,0.43557190895080566,0.4227883219718933,0.20378731191158295,0.22164516150951385,0.17137621343135834,0.23401248455047607,0.18522870540618896,0.23734398186206818,0.417671263217926,0.3171047568321228,0.3990325629711151,0.3192943334579468,0.417758584022522,0.23497658967971802,0.18807072937488556,0.11551402509212494,0.23289014399051666,0.3276541829109192,0.3617350161075592,0.4905318021774292,0.22809262573719025,0.369712233543396,0.3646606206893921,0.19429811835289001,0.47464337944984436,0.45384451746940613,0.4789257049560547,0.2526708245277405,0.17408223450183868,0.43089601397514343,0.4132244288921356,0.11849861592054367,0.06560225039720535,0.38428598642349243,0.4387148916721344,0.28744053840637207,0.3234167993068695,0.4257371127605438,0.2804275453090668,0.16191671788692474,0.28489601612091064,0.44508132338523865,0.3752688467502594
